id,num commits,branch files,avg branch files pc,commit files,avg commit files pc,branch locs added, branch locs removed,branch locs total,avg branch locs total pc,commit locs added, commit locs removed,commit locs total,avg commit locs total pc,branch hunks,avg branch hunks pc,commit hunks,avg commit hunks pc,num unique authors,num unique committers,commit start time,commit end time,commit time window,author start time, author end time,author time window
a021b0e85553ae4c09833fb43611f40c21fddce0...645431175b4efe29c4b4cff57912280d76fca960,1,1,1,2,1,2014-03-20 10:55:52,2014-02-23 11:48:20
645431175b4efe29c4b4cff57912280d76fca960...e10da32359c627fb6a4e7d5dfffac1e03dba34ef,1,14,5,19,1,2014-03-20 10:56:02,2014-02-24 21:47:05
e10da32359c627fb6a4e7d5dfffac1e03dba34ef...1a0d5b57e87c7601aaa61a68e3896f70800489cc,3,53,55,108,21,2014-03-20 10:56:48,2014-03-01 22:43:24
1a0d5b57e87c7601aaa61a68e3896f70800489cc...e098dc9f31b7569b6796608200c3f68f17befc82,1,1,1,2,1,2014-03-20 10:56:59,2014-03-13 16:55:50
e098dc9f31b7569b6796608200c3f68f17befc82...1de561efb057d1e5229c909f641a2b96feec6c8a,2,232,105,337,53,2014-03-23 09:57:28,2014-03-23 09:47:30
1de561efb057d1e5229c909f641a2b96feec6c8a...e2a3080a310630315b4f17b2bf4f63c68f78f805,3,4,2,6,3,2014-04-02 10:49:39,2014-04-02 06:42:10
e2a3080a310630315b4f17b2bf4f63c68f78f805...0a492da504cac573391753fb8874f8a96181c629,2,11,9,20,7,2014-04-10 08:18:30,2014-04-10 08:18:30
0a492da504cac573391753fb8874f8a96181c629...9fae735f1b0dd6111461a87d39804232a0f6bb2b,1,1,1,2,1,2014-05-01 13:37:17,2014-04-30 22:16:07
9fae735f1b0dd6111461a87d39804232a0f6bb2b...3cbead3fc28771e0e5cfb33dce2be782ea57585c,1,0,1,1,1,2014-05-03 21:39:14,2014-05-03 15:57:25
3cbead3fc28771e0e5cfb33dce2be782ea57585c...e422d995ba27dda1b80f5487e30bd97ce24b758e,4,7,7,14,5,2014-05-13 05:30:21,2014-05-02 08:37:22
e422d995ba27dda1b80f5487e30bd97ce24b758e...93aded69556fc6a59e67a1e7a1aae9b96d9dae53,2,6,4,10,2,2014-05-13 20:15:17,2014-05-13 19:50:00
93aded69556fc6a59e67a1e7a1aae9b96d9dae53...ad569ed64506011af19e4ac71198859dad0aaf62,2,143,85,228,56,2014-06-07 22:29:21,2014-06-07 22:29:21
ad569ed64506011af19e4ac71198859dad0aaf62...304d2b081296b73c9c92d910f481723944477d42,1,7,0,7,1,2014-06-14 21:34:46,2014-06-12 21:56:07
304d2b081296b73c9c92d910f481723944477d42...6ff3332cd80e50a0aadfbb4ebd3dd606fa5d18bd,2,36,17,53,17,2014-06-14 21:36:38,2014-06-14 21:36:38
6ff3332cd80e50a0aadfbb4ebd3dd606fa5d18bd...639321579eedc65ef3f46a9b033caef38b325300,3,8,8,16,6,2014-06-24 22:50:05,2014-06-21 00:18:30
639321579eedc65ef3f46a9b033caef38b325300...3efbf8e3d36cdaf2609d6d01a5fdcee9fd7eaea5,1,2,2,4,1,2014-06-24 22:50:33,2014-06-24 15:31:03
3efbf8e3d36cdaf2609d6d01a5fdcee9fd7eaea5...1e8d9bafed6e9cb38fcaa9d7b15276b9eb2b6e5b,3,24,19,43,4,2014-06-24 22:50:49,2014-06-24 18:15:35
1e8d9bafed6e9cb38fcaa9d7b15276b9eb2b6e5b...3d243949be6feeabf98b6886899f72f9fa8d2720,1,53,30,83,9,2014-06-24 22:50:58,2014-06-24 20:53:44
f6efcf0783e98d889d7af0d4cd9dc103fd92b580...97da58fcbfe92d47a6f2b30e11215f2db25d64a5,3,6,0,6,3,2014-11-08 01:55:59,2014-11-08 00:06:13
