id,num commits,branch files,avg branch files pc,commit files,avg commit files pc,branch locs added, branch locs removed,branch locs total,avg branch locs total pc,commit locs added, commit locs removed,commit locs total,avg commit locs total pc,branch hunks,avg branch hunks pc,commit hunks,avg commit hunks pc,num unique authors,num unique committers,commit start time,commit end time,commit time window,author start time, author end time,author time window
fde95fb5ccac0a2c303e4e8049bd3389a51ccd08...4e9fed3b16ed9612ed373d14a89294e98054f4dd,17,18,1.05882352941,18,1.05882352941,190,80,270,15.8823529412,192,82,274,16.1176470588,43,2.52941176471,46,2.70588235294,5,2,2009-12-08 21:22:49,2009-12-10 04:51:58,31.4858333333,2009-12-07 23:43:36,2009-12-10 04:51:58,53.1394444444
4e9fed3b16ed9612ed373d14a89294e98054f4dd...cf72fba64fd164507752376a578dee7919cec911,1,1,1.0,1,1.0,7,1,8,8.0,7,1,8,8.0,1,1.0,1,1.0,1,1,2009-12-10 04:58:49,2009-12-10 04:58:49,0.0,2009-12-10 04:58:49,2009-12-10 04:58:49,0.0
4e9fed3b16ed9612ed373d14a89294e98054f4dd...da51cd0e43d6d61e0d3d6c197cef1e658bad29bc,1,4,4.0,4,4.0,93,28,121,121.0,93,28,121,121.0,36,36.0,36,36.0,1,1,2009-12-10 04:57:53,2009-12-10 04:57:53,0.0,2009-12-10 04:57:19,2009-12-10 04:57:19,0.0
b3cee01820adde707428d68fcf02b0fdf53fe527...65ebf57c1e5d7fa96536b66d4fcacbafad8dc1e5,14,13,0.928571428571,13,0.928571428571,291,286,577,41.2142857143,292,287,579,41.3571428571,76,5.42857142857,78,5.57142857143,3,2,2009-12-10 05:17:10,2009-12-11 01:01:04,19.7316666667,2009-12-10 05:15:49,2009-12-11 01:01:04,19.7541666667
65ebf57c1e5d7fa96536b66d4fcacbafad8dc1e5...253e73af5173413b2938f911087d361e42cf0763,1,1,1.0,1,1.0,1,1,2,2.0,1,1,2,2.0,1,1.0,1,1.0,1,1,2009-12-11 20:49:22,2009-12-11 20:49:22,0.0,2009-12-11 20:49:22,2009-12-11 20:49:22,0.0
65ebf57c1e5d7fa96536b66d4fcacbafad8dc1e5...638c093b857197c0b25bd8b1ba5a9b00f82b39d5,1,2,2.0,2,2.0,3,3,6,6.0,3,3,6,6.0,2,2.0,2,2.0,1,1,2009-12-11 20:47:41,2009-12-11 20:47:41,0.0,2009-12-11 20:47:41,2009-12-11 20:47:41,0.0
65ebf57c1e5d7fa96536b66d4fcacbafad8dc1e5...5197ac9fc8aa71c2ebc0d7217f41a3679eb1b902,1,2,2.0,2,2.0,3,3,6,6.0,3,3,6,6.0,2,2.0,2,2.0,1,1,2009-12-11 19:46:38,2009-12-11 19:46:38,0.0,2009-12-11 19:46:38,2009-12-11 19:46:38,0.0
5b51cc92fcb320dcb638718ea56c3f4806072c71...7d0c18034e1a7967c1aabc84e66e6fd020cd541d,58,31,0.534482758621,31,0.534482758621,1026,624,1650,28.4482758621,1115,713,1828,31.5172413793,401,6.91379310345,453,7.81034482759,8,1,2009-12-14 06:15:02,2009-12-22 17:04:17,202.820833333,2009-12-14 06:15:02,2009-12-22 17:04:17,202.820833333
7d0c18034e1a7967c1aabc84e66e6fd020cd541d...9360cccc9eb276cfd571066d87bb099d5d109516,1,1,1.0,1,1.0,1,1,2,2.0,1,1,2,2.0,1,1.0,1,1.0,1,1,2009-12-22 18:28:46,2009-12-22 18:28:46,0.0,2009-12-22 18:28:46,2009-12-22 18:28:46,0.0
7d0c18034e1a7967c1aabc84e66e6fd020cd541d...39518945047413f1185682078043e70e0c5c9091,1,2,2.0,2,2.0,22,12,34,34.0,22,12,34,34.0,10,10.0,10,10.0,1,1,2009-12-22 17:49:53,2009-12-22 17:49:53,0.0,2009-12-22 13:09:56,2009-12-22 13:09:56,0.0
baff0b0c852d37c1fdcb16167f27c0c589289960...a00e63ea5a2c26f8e6384b5d1e2247be44c727e9,3,3,1.0,3,1.0,23,5,28,9.33333333333,31,13,44,14.6666666667,6,2.0,9,3.0,1,1,2009-12-22 20:02:52,2009-12-22 20:46:54,0.733888888889,2009-12-22 20:02:52,2009-12-22 20:46:54,0.733888888889
a00e63ea5a2c26f8e6384b5d1e2247be44c727e9...6cf981eea20695987b4f7341f80442a7cf8271eb,2,2,1.0,2,1.0,9,7,16,8.0,9,7,16,8.0,2,1.0,2,1.0,1,1,2009-12-31 05:49:53,2009-12-31 14:59:16,9.15638888889,2009-12-31 05:49:53,2009-12-31 14:59:16,9.15638888889
a00e63ea5a2c26f8e6384b5d1e2247be44c727e9...8db0dd2c64e52e1eebb57d4749d03e276d49fb44,4,4,1.0,4,1.0,72,35,107,26.75,99,62,161,40.25,20,5.0,26,6.5,1,1,2009-12-31 05:37:23,2010-01-06 00:17:28,138.668055556,2009-12-31 05:37:23,2010-01-06 00:17:28,138.668055556
a00e63ea5a2c26f8e6384b5d1e2247be44c727e9...6cb2945837ccca55204191a8e7a70b2b2486c28e,2,4,2.0,4,2.0,20,31,51,25.5,22,33,55,27.5,7,3.5,9,4.5,1,1,2009-12-31 04:53:06,2009-12-31 14:50:49,9.96194444444,2009-12-31 04:53:06,2009-12-31 14:50:49,9.96194444444
40ce7f98301e4ff0d912f91025af0fd7b82107bd...3f648c4e3abe236b8ec6a19822313be794e5a9df,4,3,0.75,3,0.75,17,7,24,6.0,20,10,30,7.5,6,1.5,7,1.75,1,1,2010-01-03 17:54:41,2010-01-05 16:35:11,46.675,2010-01-03 17:54:41,2010-01-05 16:35:11,46.675
230614b4df313493813d688b63ab68f3812a0030...6861b5d4eb16222ed5ea623af6ce75362b55d1d4,2,4,2.0,4,2.0,49,6,55,27.5,51,8,59,29.5,8,4.0,11,5.5,2,1,2010-01-06 00:48:16,2010-01-06 15:19:38,14.5227777778,2010-01-06 00:48:16,2010-01-06 15:19:38,14.5227777778
3f648c4e3abe236b8ec6a19822313be794e5a9df...ff3645ee05ca5cb416b7d3500a45a4410ce0470a,1,1,1.0,1,1.0,4,2,6,6.0,4,2,6,6.0,2,2.0,2,2.0,1,1,2010-01-05 22:33:41,2010-01-05 22:33:41,0.0,2010-01-05 22:33:41,2010-01-05 22:33:41,0.0
3f648c4e3abe236b8ec6a19822313be794e5a9df...ffb1867a4364ea65e60dad3469e8c8eb420ebcac,1,3,3.0,3,3.0,312,43,355,355.0,312,43,355,355.0,7,7.0,7,7.0,1,1,2010-01-05 22:01:20,2010-01-05 22:01:20,0.0,2010-01-05 22:01:20,2010-01-05 22:01:20,0.0
6861b5d4eb16222ed5ea623af6ce75362b55d1d4...e9d5947b4abbc052046585227892da0adcd56caf,1,2,2.0,2,2.0,31,5,36,36.0,31,5,36,36.0,8,8.0,8,8.0,1,1,2010-01-06 16:32:29,2010-01-06 16:32:29,0.0,2010-01-06 16:32:29,2010-01-06 16:32:29,0.0
6861b5d4eb16222ed5ea623af6ce75362b55d1d4...0d1a2c1b1145ad17bec061a231b8426b3424d144,1,2,2.0,2,2.0,11,6,17,17.0,11,6,17,17.0,4,4.0,4,4.0,1,1,2010-01-06 16:11:22,2010-01-06 16:11:22,0.0,2010-01-04 21:25:14,2010-01-04 21:25:14,0.0
e424e01c47084f29d83a643cc5540fd37b85c68d...84dd82eb1a295e8671a98ebf5a854dbac63caf78,1,1,1.0,1,1.0,24,0,24,24.0,24,0,24,24.0,1,1.0,1,1.0,1,1,2010-01-06 17:13:56,2010-01-06 17:13:56,0.0,2010-01-06 17:13:56,2010-01-06 17:13:56,0.0
84dd82eb1a295e8671a98ebf5a854dbac63caf78...a9665bbe9bb50b060b3f8f2f5facf2e1d1115f37,4,3,0.75,3,0.75,42,17,59,14.75,43,18,61,15.25,11,2.75,14,3.5,1,1,2010-01-07 15:00:55,2010-01-07 17:25:50,2.41527777778,2010-01-07 15:00:55,2010-01-07 17:25:50,2.41527777778
84dd82eb1a295e8671a98ebf5a854dbac63caf78...0e5370b89c0dfe56bf2f02fdd34fd820ecd48254,14,8,0.571428571429,8,0.571428571429,653,263,916,65.4285714286,689,299,988,70.5714285714,64,4.57142857143,78,5.57142857143,1,1,2010-01-06 20:08:07,2010-01-07 19:08:32,23.0069444444,2010-01-06 20:08:07,2010-01-07 19:08:32,23.0069444444
d6d5ed4c683ceee4d3c64ce75e7349dde8205d50...31252b1e4752d70eb895a659b41a85850ed727b4,8,5,0.625,5,0.625,60,40,100,12.5,69,49,118,14.75,20,2.5,32,4.0,1,1,2010-01-11 17:26:28,2010-01-11 22:29:48,5.05555555556,2010-01-11 17:26:28,2010-01-11 22:29:48,5.05555555556
31252b1e4752d70eb895a659b41a85850ed727b4...2c8af19a06c49dc2121d968c2609087b0a54e894,1,1,1.0,1,1.0,12,4,16,16.0,12,4,16,16.0,4,4.0,4,4.0,1,1,2010-01-12 04:32:11,2010-01-12 04:32:11,0.0,2010-01-12 04:32:11,2010-01-12 04:32:11,0.0
31252b1e4752d70eb895a659b41a85850ed727b4...7be5ec1248c749ece648c8d80a71b45320556381,3,2,0.666666666667,2,0.666666666667,21,4,25,8.33333333333,21,4,25,8.33333333333,4,1.33333333333,4,1.33333333333,2,1,2010-01-12 03:42:22,2010-01-12 03:42:31,0.0025,2010-01-06 19:23:39,2010-01-12 03:32:06,128.140833333
6114565ab54f507476ba093496bb917beca65c54...812a247dc997fa09583c0557c6173f9ec58e7d60,17,11,0.647058823529,11,0.647058823529,79,34,113,6.64705882353,97,52,149,8.76470588235,34,2.0,47,2.76470588235,1,1,2010-01-12 04:55:02,2010-01-13 20:25:28,39.5072222222,2010-01-12 04:55:02,2010-01-13 20:25:28,39.5072222222
812a247dc997fa09583c0557c6173f9ec58e7d60...4397f0fd41064346bce16772eec78cd5d2a1682e,1,1,1.0,1,1.0,1,2,3,3.0,1,2,3,3.0,2,2.0,2,2.0,1,1,2010-01-14 06:42:08,2010-01-14 06:42:08,0.0,2010-01-14 06:42:08,2010-01-14 06:42:08,0.0
812a247dc997fa09583c0557c6173f9ec58e7d60...37b909de6948ebb704375626831bfc80bd31290c,1,1,1.0,1,1.0,0,5,5,5.0,0,5,5,5.0,1,1.0,1,1.0,1,1,2010-01-14 05:45:29,2010-01-14 05:45:29,0.0,2010-01-14 05:45:29,2010-01-14 05:45:29,0.0
